2022-03-27 11:01:03.888 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:18-Z:16 X = 1195940.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 15:23:51.233 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (1) - Num chunks per bitmap side = 16 - Grid step in WUs = 10 - Num vertices per side = 512 + 1 - Size of the side in WUs = 5120
2022-03-27 15:23:51.237 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (2) - Num chunks per bitmap side = 8 - Grid step in WUs = 20 - Num vertices per side = 256 + 1 - Size of the side in WUs = 5120
2022-03-27 15:23:51.239 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (3) - Num chunks per bitmap side = 4 - Grid step in WUs = 40 - Num vertices per side = 128 + 1 - Size of the side in WUs = 5120
2022-03-27 15:23:51.242 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (4) - Num chunks per bitmap side = 2 - Grid step in WUs = 80 - Num vertices per side = 64 + 1 - Size of the side in WUs = 5120
2022-03-27 15:23:51.244 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (5) - Num chunks per bitmap side = 1 - Grid step in WUs = 160 - Num vertices per side = 32 + 1 - Size of the side in WUs = 5120
2022-03-27 15:23:51.245 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Viewer::_ready
2022-03-27 15:23:51.246 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_MainNode::_ready
2022-03-27 15:23:51.247 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Globals::_ready
2022-03-27 15:23:51.533 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Camera::_ready
2022-03-27 15:23:51.534 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Entering world...
2022-03-27 15:23:51.536 DEBUG [25744] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - World entered...
2022-03-27 15:23:51.538 DEBUG [21848] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Initializing world...
2022-03-27 15:23:54.058 INFO  [21848] [TheWorld_MapManager::Timer<class std::chrono::duration<__int64,struct std::ratio<1,1000> >,struct std::chrono::steady_clock>::printDuration@54] TheWorld_MapManager::MapManager::getVertices - Num Vertices: 1050625 - (X x Z): 1025 x 1025 - Found in DB: 606741 duration = 2520 ms
2022-03-27 15:23:54.062 DEBUG [21848] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - World initialization completed...
2022-03-27 15:26:19.331 INFO  [25820] [godot::GDN_TheWorld_Globals::init@57] ***************
2022-03-27 15:26:19.331 INFO  [25820] [godot::GDN_TheWorld_Globals::init@58] Log initilized!
2022-03-27 15:26:19.332 INFO  [25820] [godot::GDN_TheWorld_Globals::init@59] ***************
2022-03-27 15:26:19.332 INFO  [25820] [godot::GDN_TheWorld_Globals::init@61] TheWorld Globals Initializing...
2022-03-27 15:26:19.332 INFO  [25820] [TheWorld_MapManager::utils::init@47] ***************
2022-03-27 15:26:19.332 INFO  [25820] [TheWorld_MapManager::utils::init@48] Log initilized!
2022-03-27 15:26:19.332 INFO  [25820] [TheWorld_MapManager::utils::init@49] ***************
2022-03-27 15:26:19.334 INFO  [25820] [godot::GDN_TheWorld_Globals::init@68] TheWorld Globals Initialized!
2022-03-27 15:26:19.334 INFO  [25820] [godot::GDN_TheWorld_MainNode::init@141] TheWorld Main Node Initializing...
2022-03-27 15:26:19.334 INFO  [25820] [godot::GDN_TheWorld_Viewer::init@176] TheWorld Viewer Initializing...
2022-03-27 15:26:54.036 INFO  [25820] [godot::GDN_TheWorld_Viewer::init@182] TheWorld Viewer Initialized!
2022-03-27 15:26:54.036 INFO  [25820] [godot::GDN_TheWorld_MainNode::init@154] TheWorld Main Node Initialized!
2022-03-27 15:26:54.037 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Enabled!
2022-03-27 15:26:54.038 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Bitmap resolution = 1024 + 1
2022-03-27 15:26:54.039 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Num vertices per chunk side = 32 + 1
2022-03-27 15:26:54.040 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Lod max depth = 5 - Num lods = 6
2022-03-27 15:26:54.043 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (0) - Num chunks per bitmap side = 32 - Grid step in WUs = 5 - Num vertices per side = 1024 + 1 - Size of the side in WUs = 5120
2022-03-27 15:26:54.045 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (1) - Num chunks per bitmap side = 16 - Grid step in WUs = 10 - Num vertices per side = 512 + 1 - Size of the side in WUs = 5120
2022-03-27 15:26:54.048 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (2) - Num chunks per bitmap side = 8 - Grid step in WUs = 20 - Num vertices per side = 256 + 1 - Size of the side in WUs = 5120
2022-03-27 15:26:54.050 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (3) - Num chunks per bitmap side = 4 - Grid step in WUs = 40 - Num vertices per side = 128 + 1 - Size of the side in WUs = 5120
2022-03-27 15:26:54.054 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (4) - Num chunks per bitmap side = 2 - Grid step in WUs = 80 - Num vertices per side = 64 + 1 - Size of the side in WUs = 5120
2022-03-27 15:26:54.057 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (5) - Num chunks per bitmap side = 1 - Grid step in WUs = 160 - Num vertices per side = 32 + 1 - Size of the side in WUs = 5120
2022-03-27 15:26:54.058 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Viewer::_ready
2022-03-27 15:26:54.059 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_MainNode::_ready
2022-03-27 15:26:54.060 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Globals::_ready
2022-03-27 15:26:54.411 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Camera::_ready
2022-03-27 15:26:54.412 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Entering world...
2022-03-27 15:26:54.414 DEBUG [25820] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - World entered...
2022-03-27 15:26:54.414 DEBUG [27592] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Initializing world...
2022-03-27 15:26:56.883 INFO  [27592] [TheWorld_MapManager::Timer<class std::chrono::duration<__int64,struct std::ratio<1,1000> >,struct std::chrono::steady_clock>::printDuration@54] TheWorld_MapManager::MapManager::getVertices - Num Vertices: 1050625 - (X x Z): 1025 x 1025 - Found in DB: 606741 duration = 2468 ms
2022-03-27 15:26:56.887 DEBUG [27592] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - World initialization completed...
2022-03-27 15:27:23.447 INFO  [9240] [godot::GDN_TheWorld_Globals::init@57] ***************
2022-03-27 15:27:23.447 INFO  [9240] [godot::GDN_TheWorld_Globals::init@58] Log initilized!
2022-03-27 15:27:23.447 INFO  [9240] [godot::GDN_TheWorld_Globals::init@59] ***************
2022-03-27 15:27:23.447 INFO  [9240] [godot::GDN_TheWorld_Globals::init@61] TheWorld Globals Initializing...
2022-03-27 15:27:23.447 INFO  [9240] [TheWorld_MapManager::utils::init@47] ***************
2022-03-27 15:27:23.448 INFO  [9240] [TheWorld_MapManager::utils::init@48] Log initilized!
2022-03-27 15:27:23.448 INFO  [9240] [TheWorld_MapManager::utils::init@49] ***************
2022-03-27 15:27:23.450 INFO  [9240] [godot::GDN_TheWorld_Globals::init@68] TheWorld Globals Initialized!
2022-03-27 15:27:23.450 INFO  [9240] [godot::GDN_TheWorld_MainNode::init@141] TheWorld Main Node Initializing...
2022-03-27 15:27:23.450 INFO  [9240] [godot::GDN_TheWorld_Viewer::init@176] TheWorld Viewer Initializing...
2022-03-27 15:27:26.050 INFO  [9240] [godot::GDN_TheWorld_Viewer::init@182] TheWorld Viewer Initialized!
2022-03-27 15:27:26.050 INFO  [9240] [godot::GDN_TheWorld_MainNode::init@154] TheWorld Main Node Initialized!
2022-03-27 15:27:26.051 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Enabled!
2022-03-27 15:27:26.052 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Bitmap resolution = 1024 + 1
2022-03-27 15:27:26.053 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Num vertices per chunk side = 32 + 1
2022-03-27 15:27:26.055 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Lod max depth = 5 - Num lods = 6
2022-03-27 15:27:26.059 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (0) - Num chunks per bitmap side = 32 - Grid step in WUs = 5 - Num vertices per side = 1024 + 1 - Size of the side in WUs = 5120
2022-03-27 15:27:26.062 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (1) - Num chunks per bitmap side = 16 - Grid step in WUs = 10 - Num vertices per side = 512 + 1 - Size of the side in WUs = 5120
2022-03-27 15:27:26.065 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (2) - Num chunks per bitmap side = 8 - Grid step in WUs = 20 - Num vertices per side = 256 + 1 - Size of the side in WUs = 5120
2022-03-27 15:27:26.069 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (3) - Num chunks per bitmap side = 4 - Grid step in WUs = 40 - Num vertices per side = 128 + 1 - Size of the side in WUs = 5120
2022-03-27 15:27:26.072 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (4) - Num chunks per bitmap side = 2 - Grid step in WUs = 80 - Num vertices per side = 64 + 1 - Size of the side in WUs = 5120
2022-03-27 15:27:26.076 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (5) - Num chunks per bitmap side = 1 - Grid step in WUs = 160 - Num vertices per side = 32 + 1 - Size of the side in WUs = 5120
2022-03-27 15:27:26.077 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Viewer::_ready
2022-03-27 15:27:26.078 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_MainNode::_ready
2022-03-27 15:27:26.079 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Globals::_ready
2022-03-27 15:27:26.361 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Camera::_ready
2022-03-27 15:27:26.362 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Entering world...
2022-03-27 15:27:26.363 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - World entered...
2022-03-27 15:27:26.365 DEBUG [23612] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Initializing world...
2022-03-27 15:27:28.828 INFO  [23612] [TheWorld_MapManager::Timer<class std::chrono::duration<__int64,struct std::ratio<1,1000> >,struct std::chrono::steady_clock>::printDuration@54] TheWorld_MapManager::MapManager::getVertices - Num Vertices: 1050625 - (X x Z): 1025 x 1025 - Found in DB: 606741 duration = 2463 ms
2022-03-27 15:27:28.832 DEBUG [23612] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - World initialization completed...
2022-03-27 15:27:42.706 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Exit world
2022-03-27 15:27:42.708 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Quitting...
2022-03-27 15:27:42.708 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Exiting world...
2022-03-27 15:27:42.709 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - World exited...
2022-03-27 15:27:42.709 INFO  [9240] [godot::GDN_TheWorld_MainNode::deinit@37] TheWorld Main Node Deinitializing...
2022-03-27 15:27:42.709 INFO  [9240] [godot::GDN_TheWorld_Viewer::deinit@68] TheWorld Viewer Deinitializing...
2022-03-27 15:27:42.709 INFO  [9240] [godot::GDN_TheWorld_Viewer::deinit@74] TheWorld Viewer Deinitialized!
2022-03-27 15:27:42.710 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Viewer::deinit DONE!
2022-03-27 15:27:42.710 INFO  [9240] [godot::GDN_TheWorld_MainNode::deinit@62] TheWorld Main Node Deinitialized!
2022-03-27 15:27:42.710 INFO  [9240] [godot::GDN_TheWorld_Globals::deinit@80] TheWorld Globals Deinitializing...
2022-03-27 15:27:42.711 INFO  [9240] [TheWorld_MapManager::utils::~utils@54] *****************
2022-03-27 15:27:42.711 INFO  [9240] [TheWorld_MapManager::utils::~utils@55] Log Terminated!
2022-03-27 15:27:42.711 INFO  [9240] [TheWorld_MapManager::utils::~utils@56] *****************
2022-03-27 15:27:42.711 INFO  [9240] [godot::GDN_TheWorld_Globals::deinit@84] TheWorld Globals Deinitialized!
2022-03-27 15:27:42.711 INFO  [9240] [godot::GDN_TheWorld_Globals::deinit@86] *****************
2022-03-27 15:27:42.711 INFO  [9240] [godot::GDN_TheWorld_Globals::deinit@87] Log Terminated!
2022-03-27 15:27:42.711 INFO  [9240] [godot::GDN_TheWorld_Globals::deinit@88] *****************
2022-03-27 15:27:42.712 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Globals::deinit DONE!
2022-03-27 15:27:42.713 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_MainNode::deinit DONE!
2022-03-27 15:27:42.715 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_MainNode::_notification - Destroy Main Node
2022-03-27 15:27:42.716 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Camera::_notification - Destroy Camera
2022-03-27 15:27:42.718 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Viewer::_notification - Destroy Viewer
2022-03-27 15:27:42.735 DEBUG [9240] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Globals::_notification - Destroy Globals
2022-03-27 15:27:56.045 INFO  [27120] [godot::GDN_TheWorld_Globals::init@57] ***************
2022-03-27 15:27:56.045 INFO  [27120] [godot::GDN_TheWorld_Globals::init@58] Log initilized!
2022-03-27 15:27:56.045 INFO  [27120] [godot::GDN_TheWorld_Globals::init@59] ***************
2022-03-27 15:27:56.045 INFO  [27120] [godot::GDN_TheWorld_Globals::init@61] TheWorld Globals Initializing...
2022-03-27 15:27:56.045 INFO  [27120] [TheWorld_MapManager::utils::init@47] ***************
2022-03-27 15:27:56.045 INFO  [27120] [TheWorld_MapManager::utils::init@48] Log initilized!
2022-03-27 15:27:56.046 INFO  [27120] [TheWorld_MapManager::utils::init@49] ***************
2022-03-27 15:27:56.047 INFO  [27120] [godot::GDN_TheWorld_Globals::init@68] TheWorld Globals Initialized!
2022-03-27 15:27:56.047 INFO  [27120] [godot::GDN_TheWorld_MainNode::init@141] TheWorld Main Node Initializing...
2022-03-27 15:27:56.047 INFO  [27120] [godot::GDN_TheWorld_Viewer::init@176] TheWorld Viewer Initializing...
2022-03-27 15:28:51.479 INFO  [27120] [godot::GDN_TheWorld_Viewer::init@182] TheWorld Viewer Initialized!
2022-03-27 15:28:51.479 INFO  [27120] [godot::GDN_TheWorld_MainNode::init@154] TheWorld Main Node Initialized!
2022-03-27 15:28:51.480 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Enabled!
2022-03-27 15:28:51.480 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Bitmap resolution = 1024 + 1
2022-03-27 15:28:51.481 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Num vertices per chunk side = 32 + 1
2022-03-27 15:28:51.482 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Lod max depth = 5 - Num lods = 6
2022-03-27 15:28:51.486 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (0) - Num chunks per bitmap side = 32 - Grid step in WUs = 5 - Num vertices per side = 1024 + 1 - Size of the side in WUs = 5120
2022-03-27 15:28:51.489 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (1) - Num chunks per bitmap side = 16 - Grid step in WUs = 10 - Num vertices per side = 512 + 1 - Size of the side in WUs = 5120
2022-03-27 15:28:51.492 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (2) - Num chunks per bitmap side = 8 - Grid step in WUs = 20 - Num vertices per side = 256 + 1 - Size of the side in WUs = 5120
2022-03-27 15:28:51.494 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (3) - Num chunks per bitmap side = 4 - Grid step in WUs = 40 - Num vertices per side = 128 + 1 - Size of the side in WUs = 5120
2022-03-27 15:28:51.497 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (4) - Num chunks per bitmap side = 2 - Grid step in WUs = 80 - Num vertices per side = 64 + 1 - Size of the side in WUs = 5120
2022-03-27 15:28:51.500 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (5) - Num chunks per bitmap side = 1 - Grid step in WUs = 160 - Num vertices per side = 32 + 1 - Size of the side in WUs = 5120
2022-03-27 15:28:51.501 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Viewer::_ready
2022-03-27 15:28:51.502 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_MainNode::_ready
2022-03-27 15:28:51.503 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Globals::_ready
2022-03-27 15:28:51.935 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - GDN_TheWorld_Camera::_ready
2022-03-27 15:28:51.936 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Entering world...
2022-03-27 15:28:51.937 DEBUG [27120] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - World entered...
2022-03-27 15:28:51.938 DEBUG [17900] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Initializing world...
2022-03-27 15:28:54.416 INFO  [17900] [TheWorld_MapManager::Timer<class std::chrono::duration<__int64,struct std::ratio<1,1000> >,struct std::chrono::steady_clock>::printDuration@54] TheWorld_MapManager::MapManager::getVertices - Num Vertices: 1050625 - (X x Z): 1025 x 1025 - Found in DB: 606741 duration = 2477 ms
2022-03-27 15:28:54.420 DEBUG [17900] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - World initialization completed...
2022-03-27 18:04:17.894 INFO  [8964] [godot::GDN_TheWorld_Globals::init@57] ***************
2022-03-27 18:04:17.894 INFO  [8964] [godot::GDN_TheWorld_Globals::init@58] Log initilized!
2022-03-27 18:04:17.895 INFO  [8964] [godot::GDN_TheWorld_Globals::init@59] ***************
2022-03-27 18:04:17.895 INFO  [8964] [godot::GDN_TheWorld_Globals::init@61] TheWorld Globals Initializing...
2022-03-27 18:04:17.895 INFO  [8964] [TheWorld_MapManager::utils::init@47] ***************
2022-03-27 18:04:17.895 INFO  [8964] [TheWorld_MapManager::utils::init@48] Log initilized!
2022-03-27 18:04:17.895 INFO  [8964] [TheWorld_MapManager::utils::init@49] ***************
2022-03-27 18:04:17.897 INFO  [8964] [godot::GDN_TheWorld_Globals::init@68] TheWorld Globals Initialized!
2022-03-27 18:04:17.897 INFO  [8964] [godot::GDN_TheWorld_MainNode::init@141] TheWorld Main Node Initializing...
2022-03-27 18:04:17.897 INFO  [8964] [godot::GDN_TheWorld_Viewer::init@176] TheWorld Viewer Initializing...
2022-03-27 18:06:22.238 INFO  [8964] [godot::GDN_TheWorld_Viewer::init@182] TheWorld Viewer Initialized!
2022-03-27 18:06:22.238 INFO  [8964] [godot::GDN_TheWorld_MainNode::init@154] TheWorld Main Node Initialized!
2022-03-27 18:06:22.238 DEBUG [8964] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Enabled!
2022-03-27 18:06:22.239 DEBUG [8964] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Bitmap resolution = 1024 + 1
2022-03-27 18:06:22.240 DEBUG [8964] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Num vertices per chunk side = 32 + 1
2022-03-27 18:06:22.241 DEBUG [8964] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Lod max depth = 5 - Num lods = 6
2022-03-27 18:06:22.243 DEBUG [8964] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (0) - Num chunks per bitmap side = 32 - Grid step in WUs = 5 - Num vertices per side = 1024 + 1 - Size of the side in WUs = 5120
2022-03-27 18:06:22.245 DEBUG [8964] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (1) - Num chunks per bitmap side = 16 - Grid step in WUs = 10 - Num vertices per side = 512 + 1 - Size of the side in WUs = 5120
2022-03-27 18:06:22.249 DEBUG [8964] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (2) - Num chunks per bitmap side = 8 - Grid step in WUs = 20 - Num vertices per side = 256 + 1 - Size of the side in WUs = 5120
2022-03-27 18:06:22.251 DEBUG [8964] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - lod (3) - Num chunks per bitmap side = 4 - Grid step in WUs = 40 - Num vertices per side = 128 + 1 - Size of the side in WUs = 5120
